DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter1564,Ramelteon,DDInter1032,Lefamulin,Moderate
DDInter1570,Ranolazine,DDInter1032,Lefamulin,Major
DDInter1576,Regorafenib,DDInter1032,Lefamulin,Moderate
DDInter1577,Relugolix,DDInter1032,Lefamulin,Major
DDInter1581,Repaglinide,DDInter1032,Lefamulin,Moderate
DDInter1588,Ribociclib,DDInter1032,Lefamulin,Major
DDInter1590,Rifampicin,DDInter1032,Lefamulin,Major
DDInter1592,Rifapentine,DDInter1032,Lefamulin,Major
DDInter1606,Ritodrine,DDInter1032,Lefamulin,Major
DDInter1609,Rivaroxaban,DDInter1032,Lefamulin,Moderate
DDInter1610,Rivastigmine,DDInter1032,Lefamulin,Moderate
DDInter1614,Roflumilast,DDInter1032,Lefamulin,Moderate
DDInter1615,Rolapitant,DDInter1032,Lefamulin,Moderate
DDInter1616,Romidepsin,DDInter1032,Lefamulin,Major
DDInter1620,Ropivacaine,DDInter1032,Lefamulin,Moderate
DDInter1626,Rucaparib,DDInter1032,Lefamulin,Moderate
DDInter1627,Rufinamide,DDInter1032,Lefamulin,Moderate
DDInter1628,Ruxolitinib,DDInter1032,Lefamulin,Moderate
DDInter1635,Salmeterol,DDInter1032,Lefamulin,Moderate
DDInter1641,Sarecycline,DDInter1032,Lefamulin,Moderate
DDInter1650,Secobarbital,DDInter1032,Lefamulin,Moderate
DDInter1656,Selexipag,DDInter1032,Lefamulin,Moderate
DDInter1032,Lefamulin,DDInter1658,Selpercatinib,Major
DDInter1662,Sertraline,DDInter1032,Lefamulin,Major
DDInter1664,Sevoflurane,DDInter1032,Lefamulin,Major
DDInter1665,Sibutramine,DDInter1032,Lefamulin,Moderate
DDInter1666,Sildenafil,DDInter1032,Lefamulin,Moderate
DDInter1667,Silodosin,DDInter1032,Lefamulin,Moderate
DDInter1673,Simeprevir,DDInter1032,Lefamulin,Moderate
DDInter1675,Simvastatin,DDInter1032,Lefamulin,Moderate
DDInter1676,Siponimod,DDInter1032,Lefamulin,Major
DDInter1678,Sirolimus,DDInter1032,Lefamulin,Moderate
DDInter1696,Solifenacin,DDInter1032,Lefamulin,Major
DDInter1032,Lefamulin,DDInter1698,Somapacitan,Moderate
DDInter1700,Somatrem,DDInter1032,Lefamulin,Moderate
DDInter1699,Somatotropin,DDInter1032,Lefamulin,Moderate
DDInter1701,Sonidegib,DDInter1032,Lefamulin,Moderate
DDInter1702,Sorafenib,DDInter1032,Lefamulin,Major
DDInter1704,Sotalol,DDInter1032,Lefamulin,Major
DDInter1705,Sparfloxacin,DDInter1032,Lefamulin,Major
DDInter1708,St. John's Wort,DDInter1032,Lefamulin,Major
DDInter1711,Stiripentol,DDInter1032,Lefamulin,Moderate
DDInter1726,Sulfinpyrazone,DDInter1032,Lefamulin,Moderate
DDInter1731,Sunitinib,DDInter1032,Lefamulin,Major
DDInter1733,Suvorexant,DDInter1032,Lefamulin,Moderate
DDInter1734,Tacrine,DDInter1032,Lefamulin,Moderate
DDInter1735,Tacrolimus,DDInter1032,Lefamulin,Major
DDInter1736,Tadalafil,DDInter1032,Lefamulin,Moderate
DDInter1747,Tasimelteon,DDInter1032,Lefamulin,Moderate
DDInter1755,Telaprevir,DDInter1032,Lefamulin,Major
DDInter1756,Telavancin,DDInter1032,Lefamulin,Major
DDInter1758,Telithromycin,DDInter1032,Lefamulin,Major
DDInter1760,Telotristat ethyl,DDInter1032,Lefamulin,Moderate
DDInter1763,Temsirolimus,DDInter1032,Lefamulin,Moderate
DDInter1765,Teniposide,DDInter1032,Lefamulin,Moderate
DDInter1768,Terbinafine,DDInter1032,Lefamulin,Moderate
DDInter1769,Terbutaline,DDInter1032,Lefamulin,Major
DDInter1770,Terfenadine,DDInter1032,Lefamulin,Major
DDInter1778,Tetrabenazine,DDInter1032,Lefamulin,Major
DDInter1789,Thalidomide,DDInter1032,Lefamulin,Moderate
DDInter1796,Thioridazine,DDInter1032,Lefamulin,Major
DDInter1797,Thiotepa,DDInter1032,Lefamulin,Moderate
DDInter1801,Tiagabine,DDInter1032,Lefamulin,Moderate
DDInter1802,Ticagrelor,DDInter1032,Lefamulin,Moderate
DDInter1811,Tinidazole,DDInter1032,Lefamulin,Moderate
DDInter1817,Tipranavir,DDInter1032,Lefamulin,Moderate
DDInter1821,Tizanidine,DDInter1032,Lefamulin,Major
DDInter1825,Tofacitinib,DDInter1032,Lefamulin,Moderate
DDInter1832,Tolterodine,DDInter1032,Lefamulin,Moderate
DDInter1837,Toremifene,DDInter1032,Lefamulin,Major
DDInter1840,Trabectedin,DDInter1032,Lefamulin,Moderate
DDInter1853,Tretinoin,DDInter1032,Lefamulin,Moderate
DDInter1860,Triazolam,DDInter1032,Lefamulin,Moderate
DDInter1863,Triclabendazole,DDInter1032,Lefamulin,Major
DDInter1866,Trifluoperazine,DDInter1032,Lefamulin,Major
DDInter1867,Triflupromazine,DDInter1032,Lefamulin,Major
DDInter45,Alimemazine,DDInter1032,Lefamulin,Major
DDInter1876,Trimipramine,DDInter1032,Lefamulin,Major
DDInter1881,Troglitazone,DDInter1032,Lefamulin,Moderate
DDInter1032,Lefamulin,DDInter1882,Troleandomycin,Major
DDInter1891,Tucatinib,DDInter1032,Lefamulin,Major
DDInter1032,Lefamulin,DDInter1896,Ubrogepant,Moderate
DDInter1897,Ulipristal,DDInter1032,Lefamulin,Moderate
DDInter1032,Lefamulin,DDInter1901,Upadacitinib,Moderate
DDInter1909,Valbenazine,DDInter1032,Lefamulin,Major
DDInter1910,Valdecoxib,DDInter1032,Lefamulin,Moderate
DDInter1917,Vandetanib,DDInter1032,Lefamulin,Major
DDInter1921,Vasopressin,DDInter1032,Lefamulin,Major
DDInter1925,Vemurafenib,DDInter1032,Lefamulin,Major
DDInter1926,Venetoclax,DDInter1032,Lefamulin,Moderate
DDInter1927,Venlafaxine,DDInter1032,Lefamulin,Major
DDInter1935,Vilazodone,DDInter1032,Lefamulin,Moderate
DDInter1936,Vinblastine,DDInter1032,Lefamulin,Moderate
DDInter1937,Vincristine,DDInter1032,Lefamulin,Moderate
